Rat_ID;Text_Review_Count;Average_Rating;Ratings_Count;BookID
5331;40;3.82;421;19290
5332;25;4.13;3965;19293
5333;19;3.96;436;19295
5334;93;4.32;6954;19298
5335;2558;4.13;147067;19302
5336;173;4.11;15193;19307
5337;156;4.12;10399;19308
5338;205;4.29;5920;19311
5339;453;4.36;20235;19312
5340;41;4.18;830;19313
5341;444;4.3;16327;19314
5342;35;4.3;600;19315
5343;14;4.13;85;19316
5344;109;4.24;1599;19318
5345;24;3.98;1429;19319
5346;1575;4.18;188842;19321
5347;2;4.18;19;19322
5348;2;4.18;17;19323
5349;4;4.18;36;19327
5350;42;4.36;350;19331
5351;14;4.62;220;19333
5352;184;4.03;1328;19335
5353;130;4.19;5209;19337
5354;39;3.83;798;19347
5355;6;3.68;39;19350
5356;1368;3.68;54162;19351
5357;42;3.68;314;19352
5358;1;3.82;11;19353
5359;8;3.95;58;19354
5360;17;3.59;237;19361
5361;27;3.82;364;19370
5362;66;3.82;1980;19371
5363;0;3.82;12;19373
5364;6;4.29;67;19377
5365;1;3.8;9;19379
5366;55;3.77;695;19381
5367;101;3.94;3368;19382
5368;3;3.4;9;19383
5369;29;3.77;221;19384
5370;10;3.8;114;19386
5371;45;4.09;1394;19390
5372;31;4.1;466;19393
5373;10;4.08;123;19396
5374;14;4.04;189;19397
5375;26;4.15;1192;19398
5376;13;4.25;112;19399
5377;292;3.98;9320;19400
5378;8;3.98;32;19401
5379;4;3.98;35;19403
5380;1;3.98;19;19406
5381;20;3.56;217;19409
5382;1;3.98;2;19411
5383;670;4.32;7999;19412
5384;248;4.04;3865;19413
5385;3;3.92;28;19416
5386;19;3.82;402;19428
5387;42;3.75;1146;19430
5388;26;3.8;741;19432
5389;14;3.84;262;19433
5390;215;3.81;6983;19435
5391;76;3.82;2175;19436
5392;18;3.76;408;19437
5393;39;3.32;460;19439
5394;34;3.71;162;19444
5395;0;4.61;79;19445
5396;1728;3.74;59683;19448
5397;737;3.4;22149;19452
5398;8;3.4;86;19456
5399;9;3.24;110;19462
5400;2360;3.73;49975;19469
5401;270;3.9;3146;19474
5402;111;4.13;704;19475
5403;1202;3.68;9836;19476
5404;20;4.04;273;19483
5405;89;3.62;1575;19484
5406;57;3.85;486;19485
5407;66;3.93;1628;19487
5408;13;3.74;120;19496
5409;302;4.31;2281;19498
5410;47620;3.55;1362264;19501
5411;41;3.55;112;19503
5412;126;4.19;7475;19506
5413;455;4.22;9550;19508
5414;169;4.17;6222;19510
5415;20;4.15;379;19511
5416;26;3.81;346;19512
5417;194;4.14;3250;19528
5418;10;4.2;98;19531
5419;5;4.14;61;19532
5420;1665;4.38;12703;19534
5421;483;4.22;8704;19542
5422;4;4.22;27;19546
5423;163;4.16;15222;19552
5424;41;3.83;578;19560
5425;0;3.79;25;19563
5426;63;4.17;1469;19564
5427;33;3.85;257;19571
5428;296;3.48;4017;19578
5429;253;3.91;10293;19580
5430;1520;3.95;61330;19581
5431;1;4.01;18;19587
5432;140;3.84;10727;19593
5433;157;4.09;1597;19595
5434;558;3.78;61033;19596
5435;49;4.16;329;19599
5436;21;3.94;1755;19605
5437;23;2.96;164;19608
5438;100;3.91;1045;19610
5439;7;3.72;59;19613
5440;12;3.77;126;19614
5441;17;4.0;199;19615
5442;3;4.0;41;19617
5443;13;3.64;123;19618
5444;2;3.68;49;19619
5445;7;3.75;47;19620
5446;4;3.66;44;19621
5447;951;4.11;12321;19631
5448;9;4.2;78;19633
5449;628;3.79;6419;19634
5450;785;4.02;19200;19661
5451;17;3.94;83;19662
5452;1004;4.18;53936;19668
5453;0;3.67;8;19669
5454;469;4.05;39521;19670
5455;12;3.98;1276;19671
5456;39;3.76;4138;19672
5457;11;3.83;646;19673
5458;467;3.64;18128;19674
5459;436;4.06;39577;19675
5460;24;3.86;1329;19676
5461;2;3.75;14;19677
5462;13;3.96;835;19679
5463;11;3.82;583;19681
5464;0;4.0;58;19682
5465;19;3.76;1789;19683
5466;16;4.01;3414;19684
5467;11;3.86;1218;19685
5468;25;3.91;1557;19686
5469;382;3.82;21401;19687
5470;32;3.7;8119;19688
5471;5;3.77;448;19689
5472;514;3.67;23018;19707
5473;1;4.22;22;19712
5474;1;4.06;15;19764
5475;24;3.87;389;19768
5476;0;4.25;4;19780
5477;0;5.0;3;19786
5478;0;4.43;0;19787
5479;0;5.0;2;19788
5480;4;4.18;39;19792
5481;1119;3.38;7087;19794
5482;376;4.2;7167;19795
5483;96;3.88;15804;19797
5484;174;4.18;4936;19801
5485;745;3.85;9807;19802
5486;27;4.48;240;19803
5487;115;4.43;1429;19807
5488;38;4.42;335;19808
5489;467;4.42;9659;19809
5490;13;3.74;348;19818
5491;86;3.94;1602;19819
5492;35;4.07;543;19820
5493;141;3.76;1715;19822
5494;265;3.98;3140;19823
5495;114;4.11;1710;19844
5496;1;4.22;8;19847
5497;9;3.67;1023;19858
5498;6;3.98;164;19859
5499;0;3.36;28;19885
5500;1;3.71;31;19888
5501;178;4.19;2781;19894
5502;18;3.95;380;19897
5503;120;4.17;1595;19898
5504;2;3.77;27;19903
5505;45;4.2;2801;19908
5506;125;3.88;4637;19909
5507;56;4.17;3798;19910
5508;60;3.91;1354;19911
5509;56;4.22;3190;19912
5510;56;4.14;2882;19913
5511;94;3.97;2552;19914
5512;92;3.9;3681;19916
5513;16;3.37;191;19949
5514;24;3.98;242;19961
5515;2;3.65;72;19981
5516;69;3.65;618;19983
5517;12;3.37;116;19997
5518;28;3.41;206;19998
5519;20;3.77;229;20001
5520;128;3.65;1869;20002
5521;1;3.98;12;20019
5522;8;4.32;305;20021
5523;7;4.25;318;20022
5524;8;4.27;195;20023
5525;11;4.27;330;20024
5526;20;4.18;460;20025
5527;6;4.28;261;20026
5528;1;3.42;12;20051
5529;266;3.87;1768;20059
5530;83;3.41;1169;20071
5531;60;3.77;1818;20074
5532;171;3.98;7923;20075
5533;37;3.88;1088;20076
5534;63;3.73;2319;20086
5535;12;3.51;42;20097
5536;3;4.38;8;20117
5537;1;3.62;13;20118
5538;0;4.33;3;20126
5539;1;3.2;5;20127
5540;0;2.0;3;20157
5541;3;3.55;11;20164
5542;2;3.78;9;20174
5543;18;4.26;175;20179
5544;439;4.1;4480;20181
5545;20;3.96;327;20182
5546;36;4.0;368;20183
5547;10;4.3;291;20219
5548;225;4.02;2519;20233
5549;438;3.99;5029;20234
5550;265;4.15;2997;20235
5551;175;3.83;1492;20236
5552;316;4.15;4081;20237
5553;258;4.04;2815;20238
5554;326;3.99;3194;20239
5555;324;4.01;3896;20240
5556;22;3.44;264;20241
5557;274;3.65;10798;20249
5558;2;3.74;59;20250
5559;167;3.68;12257;20252
5560;206;3.67;13161;20253
5561;10;4.22;273;20254
5562;5;3.38;42;20258
5563;2;3.74;4;20264
5564;3;3.69;41;20287
5565;5;3.88;49;20315
5566;2;3.98;31;20316
5567;0;4.5;1;20323
5568;0;3.77;2;20327
5569;98;3.71;825;20343
5570;56;4.08;908;20351
5571;49;3.9;564;20355
5572;1;2.8;10;20367
5573;7;3.57;65;20381
5574;0;4.23;9;20394
5575;0;4.23;1;20398
5576;12;4.13;439;20408
5577;12;4.21;52;20410
5578;431;4.3;22227;20413
5579;661;3.9;23541;20417
5580;19;3.98;226;20420
5581;38;3.66;485;20422
5582;9;3.57;289;20423
5583;47;3.98;384;20424
5584;5;4.33;35;20425
5585;11;4.18;76;20429
5586;4;3.93;17;20468
5587;5;4.0;56;20498
5588;65;4.16;5961;20501
5589;32;4.4;1384;20502
5590;14;4.37;997;20505
5591;0;3.93;8;20509
5592;2;3.94;31;20517
5593;6;3.11;27;20518
5594;58;3.45;464;20519
5595;42;4.25;353;20525
5596;0;3.75;3;20531
5597;33;4.15;461;20547
5598;21;4.36;1180;20549
5599;12;4.22;172;20552
5600;25;4.05;176;20562
5601;1337;3.79;41816;20564
5602;62;3.78;2369;20567
5603;155;4.02;1950;20645
5604;19;4.25;182;20646
5605;87;4.16;1683;20657
5606;1;3.9;29;20660
5607;5;4.12;57;20661
5608;85;4.11;1106;20668
5609;102;4.17;1024;20671
5610;4;4.26;27;20677
5611;0;4.0;9;20679
5612;205;4.2;3177;20687
5613;294;4.22;5218;20692
5614;348;4.28;6697;20694
5615;2;3.81;82;20738
5616;9;4.05;308;20741
5617;186;4.7;4166;20749
5618;14;3.73;407;20775
5619;10;4.05;108;20781
5620;21;4.06;43;20794
5621;7;4.06;111;20800
5622;16;3.93;161;20807
5623;197;4.14;6876;20809
5624;20;3.76;124;20810
5625;4;3.75;47;20812
5626;0;4.13;13;20813
5627;8;3.5;36;20833
5628;23;3.91;290;20848
5629;30;3.8;2560;20862
5630;1;4.17;136;20865
5631;29;3.86;3488;20867
5632;24;3.89;1267;20868
5633;1;3.95;452;20869
5634;54;3.67;1118;20873
5635;18;3.78;522;20876
5636;9;4.22;744;20879
5637;14;4.1;220;20891
5638;1;4.06;7;20895
5639;0;4.75;4;20913
5640;0;3.38;13;20928
5641;33;3.45;229;20929
5642;6;3.58;51;20930
5643;3;3.62;21;20932
5644;7;3.38;63;20934
5645;6;3.36;35;20935
5646;167;3.86;2141;20941
5647;182;4.02;3001;20942
5648;40;3.76;288;20944
5649;232;4.15;10014;20949
5650;0;5.0;2;20954
5651;0;5.0;1;20957
5652;1;2.75;4;20962
5653;12;4.02;338;20971
5654;129;4.27;5738;20972
5655;1;4.17;18;21004
5656;160;4.13;2566;21010
5657;52;4.04;1302;21012
5658;17;4.11;231;21016
5659;119;4.17;7888;21029
5660;1031;4.32;25063;21031
5661;103;4.39;3689;21032
5662;54;3.91;2169;21059
5663;896;4.19;22971;21060
5664;264;4.02;4685;21062
5665;97;4.3;3875;21063
5666;87;3.98;747;21070
5667;80;4.17;900;21071
5668;86;4.06;1783;21073
5669;12;3.99;90;21075
5670;51;4.16;782;21089
5671;65;4.14;536;21091
5672;5;4.26;77;21093
5673;1;2.0;1;21107
5674;33;3.91;574;21114
5675;10;4.09;66;21116
5676;153;4.15;4114;21119
5677;88;3.91;2040;21121
5678;14;3.88;227;21122
5679;16;4.01;235;21125
5680;17;4.15;192;21126
5681;9;3.85;91;21143
5682;29;3.76;306;21151
5683;48;3.84;476;21152
5684;0;4.25;4;21173
5685;3;3.85;17;21179
5686;77;4.14;1487;21182
5687;65;3.9;1618;21187
5688;193;3.69;1969;21188
5689;29;3.94;302;21191
5690;11;3.53;55;21194
5691;2;3.79;70;21199
5692;3;4.48;64;21200
5693;1;4.0;9;21214
5694;47;4.03;460;21220
5695;3;3.83;23;21223
5696;44;4.4;430;21230
5697;36;3.94;1123;21242
5698;54;3.72;1386;21245
5699;0;4.5;1;21248
5700;70;4.24;3569;21266
5701;162;4.07;2735;21276
5702;631;3.79;8447;21277
5703;431;4.04;4797;21278
5704;8;3.21;105;21280
5705;243;3.97;2594;21282
5706;101;4.12;1506;21283
5707;114;3.6;861;21284
5708;41;3.92;461;21290
5709;16;3.97;168;21294
5710;31;3.77;317;21295
5711;292;4.25;8134;21315
5712;228;3.7;2762;21318
5713;58;3.7;1474;21320
5714;9;4.1;272;21321
5715;538;4.14;13759;21322
5716;13;4.18;19670;21323
5717;568;4.27;18799;21324
5718;785;4.29;26055;21325
5719;2866;3.97;119292;21326
5720;547;4.09;15575;21327
5721;637;4.28;21472;21328
5722;906;4.13;32814;21329
5723;611;4.19;20703;21330
5724;31;3.75;350;21332
5725;4;4.38;40;21338
5726;271;3.58;4372;21341
5727;0;4.03;0;21342
5728;2866;4.04;65444;21343
5729;947;4.05;97136;21348
5730;12;3.76;46;21352
5731;32;3.97;106;21353
5732;390;4.08;23534;21362
5733;3;4.03;29;21365
5734;24;3.82;115;21370
5735;1;3.82;7;21402
5736;9;4.02;76;21425
5737;4;4.04;28;21426
5738;13;3.99;101;21430
5739;5;4.0;49;21437
5740;1251;4.37;47239;21484
5741;220;3.73;2104;21489
5742;126;4.06;4227;21491
5743;113;3.72;840;21493
5744;38;3.52;567;21494
5745;66;3.94;2180;21495
5746;45;3.83;936;21498
5747;26;3.76;605;21505
5748;43;3.8;680;21508
5749;49;3.86;825;21527
5750;6;3.85;15;21530
5751;26;4.18;126;21534
5752;20;4.18;106;21535
5753;54;4.1;209;21536
5754;28;4.13;198;21538
5755;35;4.12;174;21539
5756;33;4.2;115;21543
5757;28;4.16;132;21544
5758;2;3.6;5;21545
5759;11;3.82;57;21550
5760;3;4.26;77;21552
5761;3;3.87;24;21553
5762;0;3.89;2;21557
5763;2;4.1;13;21581
5764;660;3.7;6572;21608
5765;35;3.68;342;21609
5766;4005;4.15;108783;21611
5767;13;3.7;336;21613
5768;71;3.09;690;21615
5769;422;3.74;16338;21618
5770;12;3.73;193;21621
5771;2;3.56;97;21624
5772;11;3.82;60;21626
5773;8;3.69;485;21629
5774;15;3.94;102;21638
5775;0;3.55;3;21665
5776;2859;4.18;109447;21671
5777;3;4.18;44;21673
5778;261;3.38;2907;21682
5779;619;4.09;16329;21683
5780;1523;3.95;29089;21685
5781;6300;4.09;134985;21686
5782;0;3.58;0;21703
5783;1815;3.75;70771;21704
5784;57;3.84;635;21705
5785;1;3.39;12;21710
5786;4;3.5;50;21712
5787;2011;4.13;42325;21717
5788;2171;4.09;53996;21718
5789;1096;4.09;25675;21719
5790;979;4.19;19136;21720
5791;900;4.08;25119;21721
5792;708;4.12;21130;21722
5793;4;3.48;22;21723
5794;88;3.48;1322;21725
5795;35;4.16;178;21735
5796;0;4.09;4;21739
5797;3;4.09;16;21742
5798;27;4.05;124;21743
5799;1617;4.15;64395;21745
5800;0;4.16;4;21746
5801;26;4.21;138;21747
5802;15;4.18;53;21749
5803;3;4.16;10;21751
5804;1;4.09;7;21752
5805;14;4.01;40;21753
5806;1;4.09;3;21756
5807;2;4.16;3;21758
5808;1;4.09;11;21759
5809;4;4.09;18;21763
5810;0;4.16;1;21764
5811;58;4.13;497;21765
5812;8;3.69;70;21766
5813;100;3.44;1612;21767
5814;6;3.47;20;21768
5815;4;3.44;17;21773
5816;136;3.81;1339;21776
5817;35;4.1;291;21779
5818;17;3.37;242;21782
5819;14;3.19;258;21783
5820;1;4.29;17;21784
5821;13878;4.26;703676;21787
5822;14;3.67;129;21799
5823;7;4.26;39;21803
5824;59;3.67;753;21806
5825;11;3.94;90;21819
5826;73;4.26;460;21823
5827;515;3.66;4513;21829
5828;76;3.58;1152;21830
5829;64;4.1;2564;21832
5830;190;3.6;1760;21836
5831;68;4.16;2646;21837
5832;163;4.14;5422;21838
5833;80;3.94;2222;21841
5834;46;3.78;1118;21845
5835;1;3.55;3;21848
5836;2;3.99;9;21862
5837;1;4.25;16;21874
5838;19;4.25;48;21895
5839;9;4.25;39;21906
5840;1;4.26;11;21928
5841;0;4.13;17;21930
5842;0;4.01;1;21931
5843;0;4.13;3;21932
5844;1;4.27;15;21933
5845;1;4.05;1;21934
5846;2;4.17;16;21947
5847;16;4.13;112;21969
5848;41;4.02;152;21972
5849;9;3.93;41;21974
5850;18;3.8;79;21980
5851;2;3.44;16;21991
5852;23793;3.99;421575;21996
5853;1;3.97;35;22017
5854;502;3.97;16557;22026
5855;54;3.35;1554;22027
5856;330;3.71;12374;22028
5857;215;3.72;5197;22035
5858;17;4.37;180;22036
5859;222;3.83;3232;22037
5860;14;3.66;168;22060
5861;5;3.55;76;22061
5862;53;3.67;1029;22063
5863;35;3.72;209;22065
5864;68;3.93;673;22067
5865;18;3.77;457;22068
5866;29;3.65;151;22070
5867;38;3.71;196;22072
5868;1330;3.45;53587;22076
5869;3;4.29;107;22077
5870;5;4.02;27;22082
5871;10;3.53;94;22095
5872;3;3.86;16;22114
5873;39;3.69;361;22120
5874;477;4.02;4545;22121
5875;3;3.4;34;22123
5876;50;4.12;1126;22126
5877;89;3.78;1086;22127
5878;4;3.63;38;22128
5879;6;4.18;198;22133
5880;123;4.15;4053;22135
5881;3;3.81;24;22141
5882;16;3.94;599;22146
5883;12;3.74;341;22148
5884;681;4.22;7838;22155
5885;49;4.26;214;22160
5886;942;4.09;5588;22163
5887;22;3.29;115;22166
5888;422;4.03;6952;22175
5889;195;4.03;3205;22176
5890;135;3.59;7948;22186
5891;2271;3.52;54400;22188
5892;412;3.55;16452;22192
5893;204;3.71;17875;22193
5894;297;3.51;1976;22195
5895;19;3.96;131;22196
5896;10;3.74;49;22197
5897;37;4.12;323;22198
5898;139;3.6;2164;22199
5899;799;4.01;37360;22200
5900;163;4.24;5130;22201
5901;269;4.09;9151;22202
5902;4453;4.03;163599;22205
5903;1371;3.98;18419;22207
5904;197;4.03;1315;22208
5905;319;4.14;8359;22209
5906;3;3.65;23;22219
5907;134;3.86;3834;22221
5908;32;3.89;634;22225
5909;20;3.74;224;22226
5910;22;3.95;506;22227
5911;84;3.79;2103;22229
5912;252;3.76;1969;22230
5913;110;3.82;713;22233
5914;0;4.86;5;22235
5915;620;3.72;5977;22237
5916;145;3.64;1615;22238
5917;108;4.05;966;22239
5918;1;3.66;18;22242
5919;112;3.63;925;22265
5920;9;3.3;56;22268
5921;6;4.11;28;22277
5922;8;4.11;57;22278
5923;1637;3.92;49307;22283
5924;2120;3.61;65139;22284
5925;2516;3.81;55592;22285
5926;327;3.39;6015;22286
5927;115;3.7;1557;22287
5928;3745;3.59;78280;22288
5929;415;3.51;8460;22289
5930;23;3.59;57;22292
5931;15;3.57;213;22293
5932;15;3.59;173;22296
5933;0;3.92;14;22297
5934;13;3.59;116;22298
5935;1;3.57;11;22302
5936;338;3.79;9882;22304
5937;40;3.83;807;22306
5938;22;4.34;256;22307
5939;32;3.67;361;22311
5940;202;3.5;8283;22312
5941;316;3.91;13020;22321
5942;1258;3.69;16342;22322
5943;585;4.06;30566;22323
5944;388;3.8;17632;22325
5945;358;3.85;18228;22326
5946;19;3.77;104;22331
5947;4;3.77;62;22332
5948;208;4.24;1666;22337
5949;31;4.03;284;22338
5950;198;4.22;12377;22339
5951;171;3.83;1706;22344
5952;54;4.06;2113;22345
5953;372;3.95;8822;22347
5954;40;3.44;688;22348
5955;44;3.41;693;22350
5956;135;4.06;7602;22351
5957;98;3.79;2046;22354
5958;235;4.08;5447;22355
5959;266;3.75;3907;22356
5960;52;4.27;1363;22360
5961;96;3.98;3714;22362
5962;123;3.79;4294;22363
5963;143;3.97;5165;22364
5964;112;4.23;2952;22365
5965;57;3.48;429;22366
5966;66;3.57;1269;22373
5967;1469;4.1;51984;22374
5968;2;3.97;7;22380
5969;77;4.15;2322;22390
5970;55;3.75;1797;22392
5971;83;4.2;3346;22394
5972;86;4.21;4084;22398
5973;347;3.84;2311;22399
5974;74;4.17;3882;22401
5975;63;4.24;3852;22406
5976;7;3.73;62;22408
5977;67;4.19;4270;22409
5978;90;3.74;609;22414
5979;281;4.34;15496;22417
5980;193;4.41;13360;22418
5981;146;4.41;11372;22420
5982;146;4.39;13331;22421
5983;90;4.47;9963;22423
5984;184;4.51;10308;22424
5985;90;4.44;10331;22425
5986;88;4.32;12633;22426
5987;146;3.75;1791;22431
5988;22;4.11;340;22434
5989;2;4.32;26;22436
5990;5;4.11;19;22438
5991;5;3.84;157;22443
5992;3;3.64;58;22445
5993;34;3.87;1010;22448
5994;3;3.98;33;22459
5995;5;3.73;71;22460
5996;75;3.98;805;22461
5997;1355;3.98;78431;22463
5998;209;3.9;5729;22470
5999;210;3.82;9975;22472
6000;30;4.01;520;22473
6001;11;4.28;77;22474
6002;426;4.25;3473;22478
6003;1;3.96;25;22482
6004;37;3.98;823;22483
6005;17;4.02;173;22485
6006;10;3.97;158;22486
6007;6;4.54;129;22489
6008;13;4.05;151;22493
6009;11;3.86;79;22495
6010;41;3.47;317;22499
6011;31;3.65;226;22508
6012;14;3.63;157;22514
6013;23;3.77;126;22515
6014;72;3.69;617;22538
6015;468;3.72;5298;22539
6016;4;4.17;86;22541
6017;27;4.02;305;22542
6018;552;4.1;9837;22543
6019;5;4.23;54;22547
6020;40;4.28;362;22549
6021;230;3.96;2309;22550
6022;42;3.87;911;22553
6023;24;4.11;247;22554
6024;38;3.79;291;22557
6025;73;3.55;576;22559
6026;21;3.63;580;22562
6027;141;4.42;2663;22575
6028;95;3.76;791;22576
6029;104;3.29;698;22580
6030;40;4.19;456;22583
6031;1075;3.91;26767;22584
6032;142;3.46;1878;22586
6033;2486;4.09;63422;22590
6034;33;4.22;622;22591
6035;97;3.52;1561;22595
6036;11;4.21;454;22602
6037;27;4.01;1002;22616
6038;9;3.89;247;22618
6039;25;3.32;165;22620
6040;147;3.84;4190;22623
6041;140;3.92;1590;22624
6042;70;3.94;932;22626
6043;344;4.08;26252;22632
6044;8;3.39;52;22633
6045;822;3.72;37153;22649
6046;66;3.65;683;22656
6047;0;3.7;0;22669
6048;6;3.76;51;22677
6049;590;3.92;20178;22680
6050;82;3.81;609;22681
6051;651;3.7;29112;22686
6052;7;3.78;299;22687
6053;33;4.11;560;22690
6054;6;3.64;77;22691
6055;6;3.52;58;22697
6056;55;4.36;5862;22715
6057;0;3.81;59;22718
6058;9;3.79;169;22724
6059;4;3.69;11;22725
6060;5;3.81;34;22726
6061;43;3.52;401;22727
6062;21;3.95;204;22733
6063;2;3.4;11;22736
6064;0;3.81;6;22739
6065;1;3.95;7;22741
6066;0;3.95;7;22743
6067;1;3.75;16;22745
6068;6;3.7;61;22763
6069;84;3.68;4756;22774
6070;0;4.26;16;22784
6071;0;4.27;15;22786
6072;1;4.26;11;22789
6073;1;4.29;12;22799
6074;0;4.29;15;22801
6075;1;4.25;13;22802
6076;1;4.28;11;22803
6077;0;4.25;13;22804
6078;1;4.25;14;22805
6079;1;4.3;13;22807
6080;0;4.28;15;22816
6081;3;4.27;41;22817
6082;1;4.28;12;22820
6083;1;3.97;32;22821
6084;0;4.04;27;22822
6085;0;4.08;38;22826
6086;4;4.11;72;22831
6087;7;3.97;131;22832
6088;0;4.06;0;22834
6089;19;4.11;1102;22835
6090;31;3.54;406;22861
6091;148;4.02;11246;22867
6092;3;3.98;174;22868
6093;69;4.15;4544;22871
6094;101;3.99;5020;22874
6095;109;3.98;15389;22875
6096;89;4.08;5460;22877
6097;40;3.83;494;22883
6098;0;3.5;2;22885
6099;1;3.89;17;22888
6100;744;3.64;6754;22889
6101;247;3.84;2646;22892
6102;800;3.88;5653;22893
6103;4232;3.78;54261;22896
6104;965;3.83;11910;22898
6105;381;4.35;20028;22904
6106;522;3.75;17981;22911
6107;30;4.35;445;22912
6108;45;4.17;1287;22913
6109;103;4.46;3132;22914
6110;165;4.3;4420;22915
6111;55;4.3;877;22916
6112;68;3.62;1421;22931
6113;339;3.83;3515;22932
6114;0;3.41;1;22944
6115;0;3.74;35;22945
6116;1;3.72;29;22947
6117;2;3.87;63;22948
6118;6;3.98;159;22950
6119;1;3.99;68;22951
6120;23;4.22;532;22966
6121;24;4.21;637;22967
6122;3;4.14;48;22969
6123;32;3.84;885;22991
6124;14;4.43;189;22994
6125;33;3.61;379;23000
6126;191;3.72;2155;23001
6127;49;3.82;742;23002
6128;48;4.04;1178;23003
6129;245;4.25;1836;23007
6130;11;4.17;244;23009
6131;45;3.87;543;23010
6132;76;3.97;515;23011
6133;54;3.77;710;23013
6134;17;3.77;293;23017
6135;58;3.62;815;23022
6136;36;3.32;412;23023
6137;4;3.39;23;23032
6138;5;3.96;71;23036
6139;49;3.39;1071;23037
6140;16;3.7;545;23042
6141;3;3.58;46;23045
6142;25;3.73;384;23046
6143;41;4.1;3209;23056
6144;5;3.97;75;23057
6145;10;3.54;228;23060
6146;3;3.95;93;23061
6147;1;4.02;19;23063
6148;12;3.85;110;23065
6149;153;3.85;3532;23066
6150;49;4.12;745;23080
6151;2;3.36;36;23114
6152;12;3.82;228;23158
6153;224;4.04;2180;23183
6154;1;3.78;4;23186
6155;53;4.1;679;23194
6156;182;3.13;1411;23201
6157;960;3.81;7966;23202
6158;2;3.13;10;23203
6159;542;3.41;4308;23204
6160;16;3.72;152;23206
6161;1038;3.83;27424;23217
6162;366;4.17;11056;23218
6163;1693;3.69;60787;23219
6164;2408;3.74;75856;23220
6165;876;3.55;19363;23221
6166;219;3.67;9517;23222
6167;671;4.17;30471;23224
6168;441;3.7;12470;23226
6169;281;3.49;3089;23227
6170;3373;3.84;59799;23228
6171;23;3.63;223;23229
6172;1190;3.93;14625;23232
6173;65;4.11;1435;23233
6174;0;3.76;41;23235
6175;33;3.62;534;23236
6176;34;3.62;651;23237
6177;27;3.57;244;23238
6178;162;3.89;2368;23239
6179;20;3.7;410;23240
6180;73;3.59;901;23242
6181;16;3.67;385;23243
6182;585;3.64;4811;23244
6183;69;3.8;679;23249
6184;18;4.07;359;23257
6185;4;4.06;24;23260
6186;45;4.14;518;23261
6187;0;4.4;5;23265
6188;0;5.0;1;23276
6189;51;3.85;789;23290
6190;32;3.85;331;23292
6191;11;3.85;53;23293
6192;2;3.4;5;23297
6193;241;3.93;3099;23300
6194;44;3.87;432;23303
6195;40;3.89;445;23307
6196;2;4.04;22;23310
6197;8;4.07;38;23314
6198;0;3.82;12;23315
6199;838;3.79;15191;23316
6200;11;4.61;186;23318
6201;29;4.51;461;23319
6202;37;4.38;752;23322
6203;1;3.5;26;23331
6204;2;3.58;18;23336
6205;57;3.68;479;23352
6206;28;4.15;434;23377
6207;26;3.53;154;23378
6208;26;3.81;1045;23391
6209;65;3.68;722;23392
6210;33;3.87;1366;23393
6211;0;3.4;2;23398
6212;306;4.2;3208;23404
6213;10;4.23;58;23410
6214;540;3.86;7101;23418
6215;812;4.01;13499;23419
6216;877;3.76;10270;23420
6217;46;3.56;828;23421
6218;70;4.01;763;23423
6219;535;3.91;7957;23425
6220;853;3.98;11297;23426
6221;303;3.74;2141;23438
6222;1;4.09;38;23439
6223;20;4.12;424;23453
6224;401;4.12;35536;23454
6225;11;3.54;170;23460
6226;35;3.57;646;23461
6227;50;4.02;543;23468
6228;53;3.69;424;23475
6229;5;3.63;35;23479
6230;2;4.35;14;23491
6231;172;3.92;2055;23492
6232;451;3.25;3565;23503
6233;8;4.44;266;23504
6234;129;4.59;7655;23506
6235;4;3.99;128;23512
6236;27;3.84;285;23515
6237;10;3.89;113;23516
6238;8;3.88;159;23517
6239;234;4.04;5247;23518
6240;46;4.24;1598;23520
6241;192;4.0;1747;23521
6242;1552;4.0;35634;23522
6243;37;4.33;1994;23524
6244;33;4.11;1107;23525
6245;44;4.12;249;23526
6246;43;3.7;582;23533
6247;6;4.02;39;23545
6248;116;4.02;1827;23547
6249;13;4.19;95;23548
6250;181;3.96;1132;23549
6251;1;5.0;2;23552
6252;30;4.2;416;23558
6253;9;3.87;82;23563
6254;6;4.26;40;23573
6255;201;3.86;7469;23576
6256;723;3.81;25235;23577
6257;11;3.37;56;23581
6258;0;3.89;18;23582
6259;35;3.82;359;23584
6260;32;4.14;8140;23588
6261;0;4.64;45;23589
6262;225;3.97;2681;23591
6263;42;3.93;1130;23596
6264;2;4.51;40;23598
6265;41;4.01;2572;23600
6266;2;4.46;31;23601
6267;162;4.08;3242;23603
6268;31;4.05;467;23608
6269;413;3.87;8775;23617
6270;3;4.25;51;23625
6271;10;3.97;97;23627
6272;2;3.62;16;23637
6273;17;4.02;2067;23640
6274;2;3.54;89;23643
6275;55;4.27;559;23653
6276;33;4.14;863;23685
6277;309;4.15;29058;23686
6278;13;4.1;752;23689
6279;13;4.08;782;23692
6280;39;4.13;1392;23693
6281;3;4.05;92;23697
6282;231;3.77;1859;23700
6283;11;4.36;257;23703
6284;6;4.3;245;23704
6285;3;4.27;250;23706
6286;5;4.22;300;23707
6287;4;4.19;291;23708
6288;4;4.28;252;23709
6289;4;4.19;272;23710
6290;1;3.88;69;23717
6291;38;4.59;1956;23720
6292;33;4.62;1776;23721
6293;28;4.61;1904;23722
6294;79;4.61;1716;23724
6295;2;4.59;29;23734
6296;3;4.56;32;23740
